purl,ecosystem,dependent_repos,repository_url,cargo_dir,crate,version,direct,vendors_c,advisory,aliases,severity,informational,published,summary
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,lexical,6.1.1,0,0,RUSTSEC-2023-0055,RUSTSEC-2023-0086 GHSA-2326-pfpj-vx3h GHSA-c2hm-mjxv-89r4 CGA-3x36-pj67-6cp2,,unsound,2023-09-03T12:00:00Z,Multiple soundness issues in lexical
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,lexical-core,0.8.5,0,0,RUSTSEC-2023-0055,RUSTSEC-2023-0086 GHSA-2326-pfpj-vx3h GHSA-c2hm-mjxv-89r4 CGA-3x36-pj67-6cp2,,unsound,2023-09-03T12:00:00Z,Multiple soundness issues in lexical
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,libyml,0.0.5,0,0,RUSTSEC-2025-0067,GHSA-gfxp-f68g-8x78,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,unsound,2025-09-11T12:00:00Z,LibYML: `libyml::string::yaml_string_extend` is unsound and unmaintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,lru,0.16.2,0,0,RUSTSEC-2026-0253,"",,unsound,2026-05-12T12:00:00Z,Potential use-after-free due to lack of panic safety in `LruCache::pop()`
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,lru,0.16.4,0,0,RUSTSEC-2026-0253,"",,unsound,2026-05-12T12:00:00Z,Potential use-after-free due to lack of panic safety in `LruCache::pop()`
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,lru,0.16.2,0,0,RUSTSEC-2026-0002,GHSA-rhfx-m35p-ff5j CGA-8p7q-m2xc-9jw5,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,unsound,2026-01-07T12:00:00Z,`IterMut` violates Stacked Borrows by invalidating internal pointer
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,lz4_flex,0.11.3,0,0,RUSTSEC-2026-0041,GHSA-vvp9-7p8x-rfvv CVE-2026-32829 CGA-j97m-c2rf-xr76,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,,2026-03-16T20:48:08Z,lz4_flex's decompression can leak information from uninitialized memory or reused output buffer
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,memmap2,0.6.2,0,0,RUSTSEC-2026-0186,"",,unsound,2026-06-20T12:00:00Z,Unchecked pointer offset in crate `memmap2`
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,turbopack/crates/turbo-persistence,memmap2,0.9.5,1,0,RUSTSEC-2026-0186,"",,unsound,2026-06-20T12:00:00Z,Unchecked pointer offset in crate `memmap2`
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,mio,0.7.14,0,0,RUSTSEC-2024-0019,GHSA-r8w9-5wcg-vfj7 CVE-2024-27308 CGA-3w8v-rr2f-2c39,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,2024-03-04T12:00:00Z,Mio's tokens for named pipes may be delivered after deregistration
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-hppc-g8h3-xhp3,CVE-2026-41898 CGA-c9p9-wwqf-q99f,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-04-22T21:00:57Z,rust-openssl: Unchecked callback length in PSK/cookie trampolines leaks adjacent memory to peer
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0023,GHSA-9qwg-crg9-m2vc,,,2023-03-24T12:00:00Z,`openssl` `SubjectAlternativeName` and `ExtendedKeyUsage::other` allow arbitrary file read
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2025-0004,GHSA-rpmj-rpgj-qmpm CVE-2025-24898 CGA-wgrp-6w47-xfpg,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N,,2025-02-02T12:00:00Z,rust-openssl ssl::select_next_proto use after free
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-8c75-8mhr-p7r9,CVE-2026-41678 CGA-v285-cxc2-m645,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:17:32Z,rust-openssl has incorrect bounds assertion in aes key wrap
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0044,GHSA-xcf7-rvmh-g6q4 CVE-2023-53159 CGA-c8rg-7pvv-2wq2,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:L,,2023-06-20T12:00:00Z,`openssl` `X509VerifyParamRef::set_host` buffer over-read
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0024,GHSA-6hcf-g6gr-hhcr,,,2023-03-24T12:00:00Z,`openssl` `X509Extension::new` and `X509Extension::new_nid` null pointer dereference
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0022,GHSA-3gxf-9r58-2ghg,,,2023-03-24T12:00:00Z,`openssl` `X509NameBuilder::build` returned object is not thread safe
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-xmgf-hq76-4vx2,CVE-2026-41677 CGA-mr68-j6jr-86mj,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:20:04Z,rust-opennssl has an Out-of-bounds read in PEM password callback when returning an oversized length
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-xp3w-r5p5-63rr,CVE-2026-42327 CGA-38qc-87rx-2r8x,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,2026-05-05T21:46:38Z,rust-openssl has undefined behavior in X509Ref::ocsp_responders for certificates with non-UTF-8 OCSP URLs
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2023-0072,GHSA-xphf-cx8h-7q9g CGA-456g-96r5-c66m,,unsound,2023-11-23T12:00:00Z,`openssl` `X509StoreRef::objects` is unsound
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-xv59-967r-8726,CVE-2026-44662 CGA-6jq3-qvwq-qj6x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-07T22:33:51Z,rust-openssl vulnerable to heap buffer overflow when encrypting with AES key-wrap-with-padding
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-xv59-967r-8726,CVE-2026-44662 CGA-6jq3-qvwq-qj6x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-07T22:33:51Z,rust-openssl vulnerable to heap buffer overflow when encrypting with AES key-wrap-with-padding
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-xp3w-r5p5-63rr,CVE-2026-42327 CGA-38qc-87rx-2r8x,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,,2026-05-05T21:46:38Z,rust-openssl has undefined behavior in X509Ref::ocsp_responders for certificates with non-UTF-8 OCSP URLs
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-xmgf-hq76-4vx2,CVE-2026-41677 CGA-mr68-j6jr-86mj,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:L/VI:N/VA:L/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:20:04Z,rust-opennssl has an Out-of-bounds read in PEM password callback when returning an oversized length
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-pqf5-4pqq-29f5,CVE-2026-41676 CGA-4rxf-wfwx-7622,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:22:00Z,rust-openssl: Deriver::derive and PkeyCtxRef::derive can overflow short buffers on OpenSSL 1.1.1
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-phqj-4mhp-q6mq,CVE-2026-45784 CGA-g29r-cj9q-7phv,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,,2026-05-19T19:50:11Z,rust-openssl: Potential out-of-bounds write in `CipherCtxRef::cipher_update_inplace` for AES-KW-PAD ciphers
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,RUSTSEC-2024-0357,GHSA-q445-7m23-qrmw CGA-x636-86r8-gjfr,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,,2024-07-21T12:00:00Z,openssl's `MemBio::get_buf` has undefined behavior with empty buffers
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-ghm9-cr32-g9qj,CVE-2026-41681 CGA-g63c-g32c-78mh,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:05:02Z,rust-openssl: rustMdCtxRef::digest_final() writes past caller buffer with no length check
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,openssl,0.10.75,0,0,GHSA-8c75-8mhr-p7r9,CVE-2026-41678 CGA-v285-cxc2-m645,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:17:32Z,rust-openssl has incorrect bounds assertion in aes key wrap
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-hppc-g8h3-xhp3,CVE-2026-41898 CGA-c9p9-wwqf-q99f,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-04-22T21:00:57Z,rust-openssl: Unchecked callback length in PSK/cookie trampolines leaks adjacent memory to peer
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,openssl,0.10.38,0,0,GHSA-pqf5-4pqq-29f5,CVE-2026-41676 CGA-4rxf-wfwx-7622,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,,2026-04-22T21:22:00Z,rust-openssl: Deriver::derive and PkeyCtxRef::derive can overflow short buffers on OpenSSL 1.1.1
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,paste,1.0.15,0,0,RUSTSEC-2024-0436,"",,unmaintained,2024-10-07T12:00:00Z,paste - no longer maintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,turbopack/crates/turbo-tasks-macros,proc-macro-error,1.0.4,1,0,RUSTSEC-2024-0370,"",,unmaintained,2024-09-01T12:00:00Z,proc-macro-error is unmaintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,proc-macro-error2,2.0.1,0,0,RUSTSEC-2026-0173,"",,unmaintained,2026-06-07T12:00:00Z,proc-macro-error2 is unmaintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,quinn-proto,0.11.13,0,0,RUSTSEC-2026-0037,GHSA-6xvm-j4wr-6v98 CVE-2026-31812 CGA-cq2m-2ghh-c6hg,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,2026-03-09T12:00:00Z,Quinn affected by unauthenticated remote DoS via panic in QUIC transport parameter parsing
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,quinn-proto,0.11.13,0,0,RUSTSEC-2026-0185,GHSA-4w2j-m93h-cj5j CVE-2026-25800 CGA-cp3r-6j5j-5gxp,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2026-06-22T12:00:00Z,Quinn: Remote memory exhaustion in quinn-proto from unbounded out-of-order stream reassembly
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rand,0.8.5,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,rand,0.8.4,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rand,0.9.0,0,0,RUSTSEC-2026-0097,GHSA-cq8v-f236-94qc CGA-mwpp-hm8c-cc42,,unsound,2026-04-09T12:00:00Z,Rand is unsound with a custom logger using rand::rng()
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,remove_dir_all,0.5.3,0,0,RUSTSEC-2023-0018,GHSA-mc8h-8q98-g5hr CGA-587p-f4rv-625v,,,2023-02-24T12:00:00Z,Race Condition Enabling Link Following and Time-of-check Time-of-use (TOCTOU) Race Condition in remove_dir_all
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,rkyv,0.7.46,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0122,GHSA-vfvv-c25p-m7mm CGA-qjhc-5cr2-23m4,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:L/SC:N/SI:N/SA:N,unsound,2026-04-23T12:00:00Z,rkyv: Panic safety bugs in `InlineVec::clear` and `SerVec::clear` enable arbitrary code execution
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rkyv,0.7.45,0,0,RUSTSEC-2026-0001,"",,,2026-01-05T12:00:00Z,Potential Undefined Behaviors in `Arc<T>`/`Rc<T>` impls of `from_value` on OOM
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rkyv,0.7.45,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0234,"",,,2026-05-11T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing hash tables
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0233,"",,,2026-05-11T12:00:00Z,Crafted archives can cause a use-after-free during deserialization
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,rkyv,0.8.16,0,0,RUSTSEC-2026-0235,"",,,2026-05-13T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing Rc/Arc
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,rkyv,0.8.16,0,0,RUSTSEC-2026-0234,"",,,2026-05-11T12:00:00Z,Insufficient archive validation can cause out-of-bounds reads in archives containing hash tables
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,rkyv,0.8.16,0,0,RUSTSEC-2026-0233,"",,,2026-05-11T12:00:00Z,Crafted archives can cause a use-after-free during deserialization
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,rkyv,0.8.10,0,0,RUSTSEC-2026-0001,"",,,2026-01-05T12:00:00Z,Potential Undefined Behaviors in `Arc<T>`/`Rc<T>` impls of `from_value` on OOM
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0049,GHSA-pwjx-qhcg-rvj4 CGA-h22v-g8h3-w59x,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:H/A:N,,2026-03-20T12:00:00Z,webpki: CRLs not considered authoritative by Distribution Point due to faulty matching logic
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0099,GHSA-xgp8-3hg3-c2mh CGA-66j7-pfx4-g5hh,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:N,,2026-04-14T12:00:00Z,webpki: Name constraints were accepted for certificates asserting a wildcard name
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0104,GHSA-82j2-j2ch-gfr8 CGA-97fq-hxr6-j6wr,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2026-04-22T12:00:00Z,rustls-webpki: Denial of service via panic on malformed CRL BIT STRING
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,rustls-webpki,0.103.4,0,0,RUSTSEC-2026-0098,GHSA-965h-392x-2mh5 CGA-9hj3-5r6c-vmm9,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:N,,2026-04-14T12:00:00Z,webpki: Name constraints for URI names were incorrectly accepted
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,serde_with,3.18.0,0,0,GHSA-7gcf-g7xr-8hxj,CGA-m44m-pgc7-q48c,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,,2026-07-15T22:41:01Z,serde_with: KeyValueMap serialization panics on empty sequence or map entries
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,serde_yml,0.0.12,0,0,RUSTSEC-2025-0068,GHSA-hhw4-xg65-fp2x,CVSS:4.0/AV:L/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,unsound,2025-09-11T12:00:00Z,serde_yml crate is unsound and unmaintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,smartstring,1.0.1,0,0,RUSTSEC-2026-0249,"",,unmaintained,2026-05-03T12:00:00Z,smartstring is unmaintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,smartstring,1.0.1,0,0,RUSTSEC-2026-0249,"",,unmaintained,2026-05-03T12:00:00Z,smartstring is unmaintained
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,tar,0.4.43,0,0,GHSA-3pv8-6f4r-ffg2,CGA-8ww7-68g5-5224,,,2026-05-29T19:16:12Z,tar has a PAX header desynchronization issue
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,tar,0.4.43,0,0,RUSTSEC-2026-0068,GHSA-gchp-q4r4-x4ff CVE-2026-33055 CGA-jh5j-68c4-238r,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,,2026-03-19T12:00:00Z,tar-rs incorrectly ignores PAX size headers if header size is nonzero
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,tar,0.4.43,0,0,RUSTSEC-2026-0067,GHSA-j4xf-2g29-59ph CVE-2026-33056 CGA-8xvq-x5ff-4hpp,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,,2026-03-19T12:00:00Z,tar-rs `unpack_in` can chmod arbitrary directories by following symlinks
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,tokio,1.13.0,0,0,RUSTSEC-2023-0005,GHSA-4q83-7cq4-p6wg CGA-m9r4-p44h-qp9m,,unsound,2023-01-11T12:00:00Z,`tokio::io::ReadHalf<T>::unsplit` is Unsound
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,tokio,1.13.0,0,0,RUSTSEC-2023-0001,GHSA-7rrj-xr53-82p7 CVE-2023-22466 CGA-j83m-26j5-v99c,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,,2023-01-04T12:00:00Z,Tokio reject_remote_clients configuration may get dropped when creating a Windows named pipe
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,tokio,1.13.0,0,0,RUSTSEC-2021-0124,GHSA-fg7r-2g4j-5cgr CVE-2021-45710,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,,2021-11-16T12:00:00Z,Race Condition in tokio
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,scripts/send-trace-to-jaeger,tokio,1.13.0,0,0,RUSTSEC-2025-0023,GHSA-rr8g-9fpq-6wmg CGA-gfjh-fj29-m7g4,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N/E:U,unsound,2025-04-07T12:00:00Z,"Tokio broadcast channel calls clone in parallel, but does not require `Sync`"
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,crates/next-error-code-swc-plugin,tracing-subscriber,0.3.19,0,0,RUSTSEC-2025-0055,GHSA-xwfj-jgwm-7wp5 CVE-2025-58160 CGA-qfj4-j4gm-v9q6,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:P/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,,2025-08-29T12:00:00Z, Tracing logging user input may result in poisoning logs with ANSI escape sequences
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,tungstenite,0.18.0,0,0,RUSTSEC-2023-0065,GHSA-9mcr-873m-xcxp CVE-2023-43669 CGA-cxr6-whqp-4grc,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,2023-09-21T06:30:25Z,Tungstenite allows remote attackers to cause a denial of service
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0095,GHSA-xx5w-cvp6-jv83 CVE-2026-34987 CGA-373r-7xrx-29mg,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,,2026-04-09T12:00:00Z,Wasmtime with Winch compiler backend on aarch64 may allow a sandbox-escaping memory access
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0093,GHSA-hx6p-xpx3-jvvv CVE-2026-34941 CGA-55p6-jxr7-m96g,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,2026-04-09T12:00:00Z,Wasmtime: Heap OOB read in component model UTF-16 to latin1+utf16 string transcoding
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2025-0118,GHSA-hc7m-r6v8-hg9q CVE-2025-64345 CGA-8q93-vfpq-ggvg,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:N/I:L/A:N,,2025-11-11T12:00:00Z,Wasmtime provides unsound API access to a WebAssembly shared linear memory
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0094,GHSA-f984-pcp8-v2p7 CVE-2026-35186 CGA-3qch-4hwr-g7qm,CVSS:4.0/AV:N/AC:H/AT:P/PR:L/UI:N/VC:L/VI:L/VA:H/SC:N/SI:N/SA:N,,2026-04-09T12:00:00Z,Wasmtime has improperly masked return value from `table.grow` with Winch compiler backend
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0020,GHSA-852m-cvvp-9p4w CVE-2026-27204 CGA-qwvf-hp8h-3vxc,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:L,,2026-02-24T12:00:00Z,Wasmtime WASI implementations are vulnerable to guest-controlled resource exhaustion
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0088,GHSA-6wgr-89rj-399p CVE-2026-34988 CGA-746c-gh33-8chg,CVSS:4.0/AV:N/AC:H/AT:P/PR:L/UI:N/VC:L/VI:N/VA:N/SC:L/SI:N/SA:N,,2026-04-09T12:00:00Z,Wasmtime has data leakage between pooling allocator instances
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0091,GHSA-394w-hwhg-8vgm CVE-2026-35195 CGA-g48v-g8mj-xj87,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:L/VI:L/VA:H/SC:N/SI:N/SA:N,,2026-04-09T12:00:00Z,Wasmtime has out-of-bounds write or crash when transcoding component model strings
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,rspack,wasmtime,35.0.0,0,0,RUSTSEC-2026-0021,GHSA-243v-98vx-264h CVE-2026-27572 CGA-4c8q-mj8w-cjwx,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:H,,2026-02-24T12:00:00Z,Wasmtime can panic when adding excessive fields to a `wasi:http/types.fields` instance
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,wasmtime,38.0.4,0,0,RUSTSEC-2026-0092,GHSA-jxhv-7h78-9775 CVE-2026-34942 CGA-7f8x-xjfg-9cq8,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:L,,2026-04-09T12:00:00Z,Wasmtime: Panic when transcoding misaligned utf-16 strings
pkg:npm/next,npm,345645,https://github.com/vercel/next.js,.,wasmtime,38.0.4,0,0,RUSTSEC-2026-0094,GHSA-f984-pcp8-v2p7 CVE-2026-35186 CGA-3qch-4hwr-g7qm,CVSS:4.0/AV:N/AC:H/AT:P/PR:L/UI:N/VC:L/VI:L/VA:H/SC:N/SI:N/SA:N,,2026-04-09T12:00:00Z,Wasmtime has improperly masked return value from `table.grow` with Winch compiler backend
