repository_url,ecosystems,dependent_repos,c_loc,cpp_loc,c_bridge_tools,c_build_tools,has_rust,rust_loc,brief_languages
https://github.com/tensorflow/tensor2tensor,pypi,520,21,716,"","",0,0,"Python,JavaScript,C++,C"
https://github.com/swift-server/async-http-client,swiftpm,520,41,0,"","",0,0,"Swift,C"
https://github.com/hyperledger-solang/solang,cargo,515,2172,18,"","",1,161955,"Solidity,Rust,TypeScript,JavaScript,C,C++,Python"
https://github.com/tenderlove/rexical,rubygems,509,5,0,"","",0,0,"Ruby,C"
https://github.com/jborean93/pykrb5,pypi,505,18565,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/jamadden/trollius,pypi,505,1142,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/rapidfuzz/levenshtein,pypi,504,0,31626,setuptools Extension,CMake,0,0,"C++,Python"
https://github.com/trezor/cython-hidapi,pypi,500,2240,408,setuptools Extension,"",0,0,"C,Python,C++,Objective-C"
https://github.com/kivy/plyer,pypi,499,670,0,"","",0,0,"Python,C,JavaScript"
https://github.com/bentoml/bentoml,pypi,499,0,11,"","",0,0,"Python,JavaScript,C++,Go,Java,Kotlin,Swift"
https://github.com/openvinotoolkit/openvino,pypi,498,54003,1610518,setuptools Extension,CMake,0,0,"C++,Python,C,JavaScript,TypeScript,C#,Groovy"
https://github.com/ruby/cgi,rubygems,497,408,0,mkmf,"",0,0,"Ruby,C,Java"
https://github.com/paritytech/bn,cargo,497,0,31,"","",1,3825,"Rust,C++"
https://github.com/nvidia/tensorrt,pypi,496,37602,2986662,"",CMake,0,0,"Python,C++,C"
https://github.com/cupy/cupy,pypi,495,14552,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/aler/therubyracer-heroku,rubygems,495,40356,375063,mkmf,"",0,0,"JavaScript,C++,C,Python,Ruby,Scheme"
https://github.com/vincenthz/hs-cryptohash,hackage,494,1076,0,"","",0,0,"Haskell,C"
https://github.com/shopify/shopify-cli,rubygems,488,0,0,mkmf,"",0,0,"Ruby,JavaScript"
https://github.com/brightcells/screen,pypi,488,696,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/pyo3/maturin,pypi,486,0,0,"","",1,30257,"Rust,Python,C,JavaScript"
https://github.com/blosc/bcolz,pypi,485,52262,955,setuptools Extension,CMake,0,0,"C,Python,C++"
https://github.com/mariadb-corporation/mariadb-connector-python,pypi,484,5120,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/scikit-learn-contrib/hdbscan,pypi,483,0,0,setuptools Extension,"",0,0,Python
https://github.com/tilo/smarter_csv,rubygems,482,2275,0,mkmf,"",0,0,"Ruby,C"
https://github.com/tgsmith61591/pyramid,pypi,482,7,0,setuptools Extension,Meson,0,0,"Python,JavaScript,C"
https://github.com/blackbeam/rust_mysql_common,cargo,480,0,35,"","",1,28865,"Rust,C++"
https://github.com/pydoit/doit,pypi,477,14,0,"","",0,0,"Python,C"
https://github.com/paritytech/reed-solomon-novelpoly,cargo,477,293,0,"","",1,3230,"Rust,C"
https://github.com/zopefoundation/zope.i18nmessageid,pypi,475,297,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/mesonbuild/meson,pypi,475,9350,2512,setuptools Extension,CMake,1,687,"C,Python,C++,Rust,Fortran,D,Swift,Java,Objective-C,C#,TypeScript,JavaScript,Verilog"
https://github.com/fpco/haskell-filesystem,hackage,475,155,0,"","",0,0,"Haskell,C"
https://github.com/viblo/pymunk,pypi,471,31203,0,"",CMake,0,0,"Python,C,Objective-C,JavaScript,Ruby"
https://github.com/jbenet/nanotime,pypi,469,446,96,"","",0,0,"C,Python,Objective-C,C++"
https://github.com/methane/wsaccel,pypi,468,16,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/hkwi/python-geohash,pypi,467,0,0,setuptools Extension,"",1,511,"Python,Rust"
https://github.com/harfbuzz/harfbuzz,conda,466,20822,158031,"","CMake,Meson",1,1925,"C++,C,Python,Rust,Objective-C"
https://github.com/python-versioneer/python-versioneer,pypi,460,5550,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/kuelumbus/rdkit-pypi,pypi,460,0,422,setuptools Extension,"",0,0,"C++,Python"
https://github.com/fonttools/unicodedata2,pypi,459,54581,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/materialsproject/pymatgen,pypi,458,2387,0,setuptools Extension,"",0,0,"Python,JavaScript,C"
https://github.com/silnrsi/graphite,conda,457,8856,10670,"",CMake,0,0,"C,C++,C#,Perl,Python"
https://github.com/jpsim/yams,swiftpm,457,7039,0,"",CMake,0,0,"Swift,C,Objective-C,Ruby"
https://github.com/fede1024/rust-rdkafka,cargo,457,149345,10767,"",CMake,1,18044,"C,C++,Rust,Python,Java,Emacs Lisp"
https://github.com/jhenstridge/pygpgme,pypi,456,4599,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/boostorg/boost,conda,456,91008,4597796,"",CMake,0,64,"C++,C,Python,Perl,Common Lisp,D"
https://github.com/twinside/juicy.pixels,hackage,454,168,0,"","",0,0,"Haskell,C,Python"
https://github.com/libfuse/pyfuse3,pypi,454,363,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/nicolashug/surprise,pypi,453,0,0,setuptools Extension,"",0,0,Python
https://github.com/hugapi/hug,pypi,451,0,0,setuptools Extension,"",0,0,Python
https://github.com/quchen/prettyprinter,hackage,450,12,0,"","",0,0,"Haskell,C"
https://github.com/openxla/xprof,pypi,450,19508,69752,"","",0,0,"C++,TypeScript,C,Python,JavaScript"
https://github.com/bachmann1234/diff-cover,pypi,450,0,18,"","",0,0,"Python,C++"
https://github.com/sidewalklabs/s2sphere,pypi,449,7369,13639,"","",0,0,"C,C++,Python"
https://github.com/dmuellner/fastcluster,pypi,449,0,2209,"",Meson,0,0,"Python,C++"
https://github.com/microsoft/snmalloc,cargo,448,13413,5846,"",CMake,1,930,"C,C++,Rust"
https://github.com/nghttp2/nghttp2,conda,447,145820,50811,"","Autotools,CMake",0,0,"C,Ruby,C++,Python,Go,Emacs Lisp"
https://github.com/solana-program/token-2022,cargo,446,160,0,"","",1,68747,"TypeScript,Rust,C,JavaScript"
https://github.com/byvoid/opencc,pypi,446,53458,105786,setuptools Extension,CMake,0,0,"C++,Python,JavaScript,C,TypeScript"
https://github.com/swift-server/swift-backtrace,swiftpm,445,8333,0,"","",0,0,"C,Swift,Ruby"
https://github.com/denoland/rusty_v8,cargo,445,513212,1666489,"","",1,40270,"JavaScript,C,C++,Python,Rust,TypeScript,Objective-C"
https://github.com/solana-labs/solana,cargo,444,3673,21,"","",1,452725,"Rust,C,JavaScript,Python,C++"
https://github.com/wojciechmula/pyahocorasick,pypi,443,4832,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/krzyzanowskim/cryptoswift,swiftpm,441,7,0,"","",0,0,"Swift,C,Objective-C"
https://github.com/haskell-crypto/cryptonite,hackage,441,22960,0,"","",0,0,"Haskell,C"
https://github.com/apple/swift-numerics,swiftpm,440,318,0,"",CMake,0,0,"Swift,C"
https://github.com/paddlepaddle/paddlenlp,pypi,438,15201,13977,"","",0,0,"Python,C++,C"
https://github.com/rusty1s/pytorch_spline_conv,pypi,437,92,529,setuptools Extension,CMake,0,0,"Python,C,C++"
https://github.com/pyro-ppl/pyro,pypi,437,0,181,"","",0,0,"Python,C++"
https://github.com/tensorflow/models,pypi,436,923,9149,"","",0,0,"Python,C++,C,JavaScript"
https://github.com/socketry/io-event,rubygems,435,4059,0,mkmf,"",0,0,"Ruby,C"
https://github.com/marshalx/tgcalls,pypi,434,461,1877,setuptools Extension,CMake,0,0,"Python,C,C++"
https://github.com/intelpython/daal4py,pypi,433,2401,6852,setuptools Extension,"",0,0,"Python,C++,C,JavaScript"
https://github.com/pablocfonseca/streamlit-aggrid,pypi,432,0,0,node-gyp,"",0,0,"Python,JavaScript,TypeScript"
https://github.com/scoutapp/scout_apm_ruby,rubygems,431,127,0,mkmf,"",0,0,"Ruby,C"
https://github.com/nakagami/cymysql,pypi,430,0,0,setuptools Extension,"",0,0,Python
https://github.com/libuv/libuv,conda,430,79341,0,"","Autotools,CMake",0,0,"C,Python,JavaScript"
https://github.com/wxwidgets/phoenix,pypi,428,240545,662214,setuptools Extension,"",0,0,"C,Python,C++,Objective-C,Lua,JavaScript,Perl"
https://github.com/saltstack/salt,pypi,428,13,0,setuptools Extension,"",0,0,"Python,JavaScript,C#,Go,C,D"
https://github.com/projectq-framework/projectq,pypi,428,0,1964,setuptools Extension,"",0,0,"Python,C++"
https://github.com/matplotlib/basemap,pypi,428,0,0,setuptools Extension,"",0,0,Python
https://github.com/a1ien/rusb,cargo,428,24919,1568,"","",1,7451,"C,Rust,C++,JavaScript"
https://github.com/pediapress/timelib,pypi,425,42425,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/unicorn-engine/unicorn,pypi,424,130423,298,"",CMake,1,5046,"C,Python,Java,Go,Ruby,F#,Rust,Zig,Haskell,C#,C++"
https://github.com/narsil/esaxx-rs,cargo,424,0,370,"","",1,875,"Rust,C++"
https://github.com/platformio/platformio-core,pypi,423,632,637,"","",0,0,"Python,C,C++,JavaScript"
https://github.com/hmmlearn/hmmlearn,pypi,421,0,321,setuptools Extension,"",0,0,"Python,C++"
https://github.com/gargron/blurhash,rubygems,421,130,0,mkmf,"",0,0,"Ruby,C"
https://github.com/evan/memcached,rubygems,420,15562,41833,mkmf,"",0,0,"Ruby,C"
https://github.com/oracle/python-oracledb,pypi,418,48471,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/apple/swift-atomics,swiftpm,417,48,0,"",CMake,0,0,"Swift,C,Python"
https://github.com/razrfalcon/resvg,cargo,412,531,306,"","",1,22258,"Rust,C,C++,Prolog,Python"
https://github.com/scons/scons,pypi,410,263,91,"","",0,0,"Python,JavaScript,C,D,C++,Java,Fortran,Perl,Ruby"
https://github.com/rusty1s/pytorch_cluster,pypi,410,172,1918,setuptools Extension,CMake,0,0,"Python,C,C++"
https://github.com/pythonnet/pythonnet,pypi,410,355,0,"","",0,0,"C#,C,Python,Nix"
https://github.com/whylabs/whylogs-sketching,pypi,408,102,42606,setuptools Extension,CMake,0,0,"C++,Python,C"
https://github.com/edgewall/genshi,pypi,408,744,0,setuptools Extension,"",0,0,"Python,C#,C,JavaScript"
https://github.com/datadog/dd-trace-rb,rubygems,408,9436,0,mkmf,"",0,0,"Ruby,C,Nix,Lua,JavaScript"
https://github.com/adamchainz/time-machine,pypi,407,1006,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/realm/realm-core,swiftpm,401,3190,321315,"",CMake,0,0,"C++,TypeScript,C,Objective-C,Python,JavaScript,Swift,Emacs Lisp,Groovy"
https://github.com/gcovr/gcovr,pypi,400,156,4507,"","",0,0,"JavaScript,Python,C++,C"
https://github.com/zopefoundation/zope.proxy,pypi,399,821,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/kyrylo/rbtree3,rubygems,396,2166,0,mkmf,"",0,0,"C,Ruby"
https://github.com/denoland/deno,cargo,396,20178,9554,"","",1,564338,"JavaScript,Rust,TypeScript,C++,C,Python,Nix"
https://github.com/dmlc/gluon-cv,pypi,392,0,4603,setuptools Extension,"",0,0,"Python,JavaScript,C++"
https://github.com/virustotal/yara-python,pypi,391,70496,896,setuptools Extension,"",0,0,"C,C++,Python,JavaScript"
https://github.com/hoffstadt/dearpygui,pypi,391,10184,28404,setuptools Extension,CMake,0,0,"C,C++,Python,Objective-C"
https://github.com/heim-rs/darwin-libproc,cargo,391,4,0,"","",1,4637,"Rust,C"
https://github.com/grahamdumpleton/mod_wsgi,pypi,388,21947,0,setuptools Extension,Autotools,0,0,"Python,C"
https://github.com/theacodes/cmarkgfm,pypi,387,376,0,"","",0,0,"C,Python"
https://github.com/ethereum/ethash,pypi,386,15257,792,setuptools Extension,CMake,0,0,"C,JavaScript,Go,C++,Python"
https://github.com/alphallc/ruby-fcgi-ng,rubygems,385,543,0,mkmf,"",0,0,"Ruby,C"
https://github.com/casadi/casadi,pypi,384,61790,152537,"",CMake,0,0,"C++,C,Python,JavaScript,Julia,Objective-C,TypeScript,Fortran,Perl"
https://github.com/pikepdf/pikepdf,pypi,383,795,6421,"",CMake,0,0,"Python,C++,C"
https://github.com/tensorflow/data-validation,pypi,381,954,19070,setuptools Extension,"",0,0,"Python,C++,C,JavaScript"
https://github.com/blosc/c-blosc,conda,380,90397,599,"",CMake,0,0,"C,C#,Ada,C++,Python"
https://github.com/pytorch/kineto,pypi,379,5991,15639,"",CMake,0,0,"C++,C,Python"
https://github.com/pytorch/data,pypi,378,0,0,setuptools Extension,"",0,0,Python
https://github.com/singlestore-labs/singlestoredb-python,pypi,377,5198,0,setuptools Extension,"",0,0,"Python,JavaScript,C"
https://github.com/pyimgui/pyimgui,pypi,377,15635,36631,setuptools Extension,"",0,0,"C++,C,Python,Objective-C,Kotlin"
https://github.com/semgrep/semgrep,pypi,375,12968040,2521,"","",0,1235,"OCaml,Python,JavaScript,C,Java,PHP,Go,Scala,TypeScript,Ruby,C++,Rust,C#,Kotlin,Solidity,Swift,Julia,Dart,Lua,Clojure,Nix,Elixir"
https://github.com/meta-pytorch/botorch,pypi,373,0,282,"","",0,0,"Python,JavaScript,C++"
https://github.com/google/snappy,conda,373,980,3891,"",CMake,0,0,"C++,C"
https://github.com/tree-sitter/tree-sitter-python,cargo,372,130885,13,"node-gyp,setuptools Extension",CMake,1,37,"Python,C,JavaScript,Go,Rust,Scheme,Swift,C++,TypeScript"
https://github.com/healpy/healpy,pypi,371,139450,10968,setuptools Extension,CMake,0,0,"Prolog,C,C++,Fortran,Python,Java,PHP,Perl"
https://github.com/awa-ai/awadb,pypi,371,46262,28665,setuptools Extension,CMake,0,0,"C,C++,Python,Go,JavaScript"
https://github.com/sgrif/mysqlclient-sys,cargo,368,1158800,5022459,"",CMake,1,171440,"C++,C,Rust,Python"
https://github.com/ets-labs/python-dependency-injector,pypi,368,0,0,setuptools Extension,"",0,0,Python
https://github.com/daniel5151/gdbstub,cargo,368,25,0,"","",1,13102,"Rust,C"
https://github.com/tensorflow/gan,pypi,366,0,0,setuptools Extension,"",0,0,Python
https://github.com/rusterlium/rustler,"hex,cargo",366,2855,0,"","",1,19938,"Rust,Elixir,C"
https://github.com/jacobstanley/network-info,hackage,365,221,0,"","",0,0,"C,Haskell"
https://github.com/drmohundro/swxmlhash,swiftpm,365,3,0,"","",0,0,"Swift,C,Objective-C"
https://github.com/danielstutzbach/blist,pypi,363,6250,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/mno2/cedarwood,cargo,362,0,121,"","",1,4150,"Rust,C++"
https://github.com/blackwinter/ruby-filemagic,rubygems,361,499,0,mkmf,"",0,0,"Ruby,C"
https://github.com/daler/pybedtools,pypi,360,500,399,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/haskell-pkg-janitors/unix-compat,hackage,357,432,0,"","",0,0,"Haskell,C"
https://gitlab.com/gnutls/gnutls,conda,355,1649411,3824,"",Autotools,0,0,"C,Perl,Python,Emacs Lisp,C++,Prolog,Ruby"
https://github.com/warner/python-ed25519,pypi,355,1532,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/diamondlovesyou/rust-webm,cargo,352,6340,26088,"","",1,922,"C++,C,Rust,Python"
https://github.com/cisco/openh264,conda,352,29055,69730,"",Meson,0,0,"C,C++,Python,JavaScript"
https://github.com/nearprotocol/nearcore,cargo,351,216,0,"","",1,368777,"Rust,Python,TypeScript,JavaScript,C"
https://github.com/zopefoundation/persistent,pypi,350,2866,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/dchest/pyblake2,pypi,350,3134,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/tree-sitter/tree-sitter-typescript,cargo,349,566605,23,"node-gyp,setuptools Extension",CMake,1,54,"C,JavaScript,Go,Python,Scheme,TypeScript,Rust,Swift,C++"
https://github.com/pythongssapi/python-gssapi,pypi,349,60,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/eventmachine/evma_httpserver,rubygems,347,70,540,mkmf,"",0,0,"Ruby,C++,C"
https://github.com/parsely/pykafka,pypi,346,932,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/paritytech/rust-secp256k1,cargo,346,14895,0,"","",1,1617,"C,Rust,Java"
https://github.com/dmlc/dgl,pypi,346,14194,34358,setuptools Extension,CMake,0,0,"Python,C++,C,Groovy"
https://github.com/gtk-rs/soup-sys-rs,cargo,344,33,0,"","",1,3473,"C,Rust"
https://github.com/alexcrichton/dlmalloc-rs,cargo,344,3649,0,"","",1,2720,"Rust,C"
https://github.com/orion-rs/orion,cargo,343,404,0,"","",1,27718,"Rust,C"
https://github.com/datadog/dd-trace-py,pypi,343,24150,16386,setuptools Extension,CMake,1,7489,"Python,C++,C,Rust,JavaScript"
https://github.com/jeaye/ncurses-rs,cargo,341,327,0,"","",1,3030,"Rust,C,Nix"
https://github.com/dockyard/pg_array_parser,rubygems,341,91,0,mkmf,"",0,0,"Ruby,Java,C"
https://github.com/cpplint/cpplint,pypi,341,8507,21562,"","",0,0,"C++,C,Python"
https://github.com/wbolster/plyvel,pypi,340,5,73,setuptools Extension,"",0,0,"Python,C,C++"
https://gitlab.com/gitlab-org/ruby/gems/oj-introspect,rubygems,337,193,0,mkmf,"",0,0,"Ruby,C"
https://github.com/prior99/libsamplerate-sys,cargo,336,370976,43,"",CMake,1,270,"C,Objective-C,C++,Rust"
https://github.com/daltoniam/starscream,swiftpm,336,29,0,"","",0,0,"Swift,C,Ruby,Objective-C"
https://github.com/pyocd/pyocd,pypi,334,112,0,"","",0,0,"Python,C"
https://github.com/techtonik/python-patch,pypi,333,200,1398,"","",0,0,"Python,C,C++"
https://github.com/ekmett/ad,hackage,333,718,0,"","",0,0,"Haskell,C"
https://github.com/hdfgroup/hdf4,conda,332,117639,0,"",CMake,0,0,"C,Fortran,Java,JavaScript"
https://github.com/bdraco/bluetooth-data-tools,pypi,332,56,0,setuptools Extension,"",0,0,"Python,C,JavaScript"
https://github.com/unidata/netcdf-c,conda,331,299610,3841,"","Autotools,CMake",0,0,"C,C++,JavaScript"
https://github.com/py2exe/py2exe,pypi,331,2391,0,"","",0,0,"Python,C"
https://github.com/pygeos/pygeos,pypi,330,5657,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/nurpax/pyspng,pypi,330,27131,714,"",CMake,0,0,"Python,C++"
https://github.com/rpi-ws281x/rpi-ws281x-python,pypi,329,6870,0,"","",0,0,"C,Python"
https://github.com/powerline/powerline,pypi,329,131,0,"","",0,0,"Python,C,Lua"
https://github.com/cmusphinx/pocketsphinx,pypi,328,59285,55,setuptools Extension,CMake,0,0,"C,Python,Perl,C++"
https://github.com/horovod/horovod,pypi,327,4840,16284,setuptools Extension,CMake,0,0,"Python,C,C++"
https://github.com/inducer/pyopencl,pypi,326,659,7866,"",CMake,0,0,"Python,C++,Common Lisp,C"
https://github.com/mxcl/promisekit,swiftpm,325,288,0,"","",0,0,"Swift,Objective-C,C,JavaScript"
https://github.com/mitsuhiko/minijinja,cargo,325,924,0,"","",1,35209,"Rust,Go,C,Python"
https://github.com/hamiltron/py-simple-audio,pypi,324,694,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/python-constraint/python-constraint,pypi,322,115725,0,"","",0,0,"Python,C"
https://github.com/beeware/rubicon-objc,pypi,322,179,0,"","",0,0,"Python,C,Objective-C"
https://github.com/ardupilot/pymavlink,pypi,320,137,35,setuptools Extension,"",0,0,"Python,C,Ada,JavaScript,Java,Swift,C++,C#,Lua"
https://github.com/mopemope/meinheld,pypi,319,7958,0,setuptools Extension,"",0,0,"Python,C,JavaScript"
https://github.com/django-oscar/django-oscar,pypi,319,0,0,node-gyp,"",0,0,"Python,JavaScript,Groovy"
https://github.com/dao-ailab/flash-attention,pypi,317,251508,1276324,setuptools Extension,CMake,0,0,"C++,Python,JavaScript,C"
https://github.com/vstinner/python-ptrace,pypi,316,263,0,"","",0,0,"Python,C"
https://github.com/juliapackaging/bindeps.jl,julia,316,2,0,"","",0,0,"Julia,C"
https://github.com/dcantrell/pyparted,pypi,316,7458,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/mozilla/lmdb-rs,cargo,315,9827,0,"","",1,3797,"Rust,C"
https://github.com/metaplex-foundation/mpl-token-metadata,cargo,315,0,0,node-gyp,"",1,117146,"TypeScript,Rust,JavaScript"
https://github.com/kmike/datrie,pypi,314,3794,0,setuptools Extension,"",0,0,"C,Python"
https://github.com/jdm/tinyfiledialogs-rs,cargo,314,6867,0,"","",1,306,"Rust,C"
https://github.com/ekse/unicorn-rs,cargo,314,199864,298,"","",1,2673,"C,Python,Java,Ruby,F#,Go,Rust,Haskell,C#,C++"
https://github.com/haskell-tls/hs-tls,hackage,313,618,0,"","",0,0,"Haskell,C"
https://github.com/google/orbax,pypi,313,469,3488,"","",0,0,"Python,C++,C"
https://github.com/xmonad/x11,hackage,312,160,0,"",Autotools,0,0,"Haskell,C"
https://github.com/tomerfiliba/reedsolomon,pypi,311,35487,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/tikv/grpc-rs,cargo,311,217884,308409,setuptools Extension,CMake,1,40210,"C,C++,Python,PHP,Ruby,Objective-C,Rust,C#,JavaScript,Go,Java,Swift,Prolog"
https://github.com/ruby/rbs,rubygems,309,34491,0,mkmf,"",1,4707,"Ruby,C,Rust"
https://github.com/obspy/obspy,pypi,309,23483,0,setuptools Extension,"",0,0,"Python,C,Fortran,JavaScript"
https://github.com/etetoolkit/ete,pypi,309,0,0,setuptools Extension,"",0,0,"Python,JavaScript,C"
https://github.com/qiskit/qiskit-aer,pypi,308,78,52316,"",CMake,0,0,"Python,C++,C"
https://github.com/pytries/marisa-trie,pypi,308,3653,61084,setuptools Extension,"",0,0,"C,C++,Python,Perl,Ruby"
https://github.com/hhatto/nude.py,pypi,308,4312,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/ianharvey/bluepy,pypi,307,25708,0,"","",0,0,"C,Python"
https://github.com/haskell/statistics,hackage,303,35,0,"","",0,0,"Haskell,C"
https://github.com/icrar/crc32c,pypi,301,979,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/servo/libfreetype2,cargo,298,109113,530,"",CMake,1,45,"C,Python,C++,Rust,Perl"
https://gitlab.com/spotlightkid/python-rtmidi,pypi,296,329,3918,"setuptools Extension,meson-python",Meson,0,0,"Python,C++,C,Go"
https://github.com/scottrhoyt/swiftytexttable,swiftpm,296,3,0,"","",0,0,"JavaScript,Swift,C,Objective-C"
https://github.com/fpco/unliftio,hackage,296,64,0,"","",0,0,"Haskell,C"
https://github.com/tree-sitter/tree-sitter-go,cargo,295,62016,13,"node-gyp,setuptools Extension",CMake,1,34,"C,Go,JavaScript,Python,Rust,Scheme,Swift,C++,TypeScript"
https://github.com/antonkueltz/fastecdsa,pypi,295,407,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/erikd/vector-algorithms,hackage,293,23,0,"","",0,0,"Haskell,C"
https://github.com/conda/pycosat,conda,293,7353,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/bashtage/arch,pypi,292,0,0,setuptools Extension,"",0,0,Python
https://github.com/jimblandy/perf-event,cargo,291,132,0,"","",1,20865,"Rust,C"
https://github.com/mcu-tools/mcuboot,pypi,290,809520,296,"",CMake,1,5371,"JavaScript,C,Python,Perl,Tcl,C++,Go,Rust"
https://github.com/conda-forge/ctng-compiler-activation-feedstock,conda,289,12,19,"","",0,0,"C,C++,Python"
https://github.com/tommd/entropy,hackage,288,182,0,"","",0,0,"Haskell,C"
https://github.com/fsfe/reuse-tool,pypi,288,5,0,"","",0,0,"Python,C,Rust"
https://github.com/vispy/vispy,pypi,287,2104,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/pyinsteon/insteon-panel,pypi,287,0,0,node-gyp,"",0,0,"TypeScript,JavaScript,Python"
https://github.com/sarugaku/requirementslib,pypi,286,9213,0,"","",0,0,"Python,C,JavaScript"
https://github.com/masamitsu-murase/seven_zip_ruby,rubygems,286,28919,62226,mkmf,"",0,0,"C,C++,Ruby,Prolog,Lua"
https://gitlab.com/taricorp/llvm-sys.rs,cargo,285,31,0,"","",1,5971,"Rust,C"
https://github.com/xiph/opus,conda,285,80591,0,"","Autotools,CMake,Meson",0,0,"C,Python,Perl"
https://github.com/simonw/datasette,pypi,285,26,0,"","",0,0,"Python,JavaScript,C"
https://github.com/eventual-inc/daft,pypi,284,0,127,"","",1,217954,"Rust,Python,TypeScript,JavaScript,C++"
https://github.com/1wilkens/pam-sys,cargo,283,15,0,"","",1,53,"Rust,C"
https://github.com/square/pylink,pypi,282,1744,0,"","",0,0,"Python,C"
https://github.com/capnproto/pycapnp,pypi,282,178,201,setuptools Extension,"",0,0,"Python,C,C++"
https://github.com/bhargavchippada/forceatlas2,pypi,282,21109,0,setuptools Extension,"",0,0,"Python,C,JavaScript"
https://github.com/sebastinas/cwcwidth,pypi,281,170,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/intel/neural-compressor,pypi,281,0,0,setuptools Extension,"",0,0,Python
https://github.com/heinrichapfelmus/vault,hackage,281,236,0,"","",0,0,"Haskell,C"
https://github.com/avocado-framework/avocado,pypi,281,81,0,"","",0,0,"Python,JavaScript,C,Go,TypeScript"
https://github.com/tommd/crypto-api,hackage,280,10,0,"","",0,0,"Haskell,C"
https://github.com/materializeinc/rust-sasl,cargo,280,60385,0,"","",1,1762,"C,Rust,Python,Perl"
https://github.com/celery/librabbitmq,pypi,280,11529,0,setuptools Extension,CMake,0,0,"C,Python"
https://github.com/bluetooth-devices/ulid-transform,pypi,280,0,679,"","",0,0,"Python,C++,JavaScript"
https://github.com/gregorycollins/hashtables,hackage,279,590,0,"","",0,0,"Haskell,C"
https://github.com/fribidi/fribidi,conda,279,8788,0,"","Autotools,Meson",0,0,"C,Prolog,Python"
https://github.com/facebook/pysa,pypi,279,209086,0,"","",0,2918,"OCaml,Python,C,Rust,JavaScript,TypeScript"
https://github.com/anyoptimization/pymoo-data,pypi,279,1000,0,"","",0,0,"Fortran,C,GDScript,Python"
https://github.com/zopefoundation/zope.security,pypi,278,1290,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/osvenskan/sysv_ipc,pypi,278,3205,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/google-deepmind/mujoco,pypi,275,83255,139192,"",CMake,0,0,"C,C++,Python,C#,TypeScript,Objective-C,JavaScript"
https://github.com/taleinat/fuzzysearch,pypi,274,12365,0,setuptools Extension,"",0,0,"Python,C"
https://github.com/robinhood/faust,pypi,274,0,0,setuptools Extension,"",0,0,Python
https://github.com/openslide/openslide-python,pypi,274,93,0,setuptools Extension,"",0,0,"Python,JavaScript,C"
https://github.com/lemonhx/mimalloc-rust,cargo,274,10951,0,"","",1,1080,"C,Rust"
https://github.com/enthought/mayavi,pypi,273,0,0,setuptools Extension,"",0,0,"Python,Fortran,JavaScript"
https://github.com/olafenwamoses/imageai,pypi,272,0,0,setuptools Extension,"",0,0,Python
https://github.com/bytecodealliance/wit-bindgen,cargo,270,3136,3436,"","",1,44140,"Rust,C,Go,C#,C++"
https://github.com/project-monai/monai,pypi,269,1980,3382,setuptools Extension,"",0,0,"Python,C++,C"
https://github.com/quantopian/zipline,pypi,268,0,0,setuptools Extension,"",0,0,"Python,Emacs Lisp"
https://github.com/luispedro/mahotas,pypi,267,233,5033,"",Meson,0,0,"Python,C++,C"
https://github.com/homebrew/patchelf.rb,rubygems,264,0,7,"","",0,0,"Ruby,C++"
https://github.com/realm/realm-swift,swiftpm,261,3269,953,"","",0,0,"Swift,Objective-C,C,C++,Ruby,Python,Emacs Lisp"
https://github.com/simpleitk/simpleitk,pypi,260,10060,32574,"",CMake,0,0,"C++,C,Python,R,C#,Java,Lua,Ruby,Tcl"
